W4200	4	597	opt
W4200	5	597	opt
W4200	6	313	opt
W4200	7	880	opt
W4250	0	597	opt
W4250	1	597	opt
W4250	2	597	opt
W4250	3	597	opt
W4250	4	597	opt
W4250	5	597	opt
W4250	6	313	opt
W4250	7	880	opt
W4300	0	597	opt
W4300	1	597	opt
W4300	2	597	opt
W4300	3	597	opt
W4300	4	597	opt
W4300	5	597	opt
W4300	6	313	opt
W4300	7	880	opt
W4350	0	597	opt
W4350	1	597	opt
W4350	2	597	opt
W4350	3	597	opt
W4350	4	597	opt
W4350	5	597	opt
W4350	6	313	opt
W4350	7	880	opt
W4400	0	597	opt
W4400	1	597	opt
W4400	2	597	opt
W4400	3	597	opt
W4400	4	597	opt
W4400	5	597	opt
W4400	6	313	opt
W4400	7	880	opt
W4450	0	597	opt
W4450	1	313	opt
W4450	2	597	opt
W4450	3	597	opt
W4450	4	597	opt
W4450	5	597	opt
W4450	6	313	opt
W4450	7	880	opt
W4500	0	597	opt
W4500	1	313	opt
W4500	2	597	opt
W4500	3	597	opt
W4500	4	597	opt
W4500	5	597	opt
W4500	6	313	opt
W4500	7	597	opt
W4550	0	597	opt
W4550	1	313	opt
W4550	2	597	opt
W4550	3	597	opt
W4550	4	597	opt
W4550	5	597	opt
W4550	6	313	opt
W4550	7	597	opt
W4600	0	597	opt
W4600	1	313	opt
W4600	2	597	opt
W4600	3	597	opt
W4600	4	597	opt
W4600	5	597	opt
W4600	6	313	opt
W4600	7	597	opt
W4650	0	597	opt
W4650	1	313	opt
W4650	2	313	opt
W4650	3	597	opt
W4650	4	597	opt
W4650	5	597	opt
W4650	6	313	opt
W4650	7	597	opt
W4700	0	597	opt
W4700	1	313	opt
W4700	2	313	opt
W4700	3	597	opt
W4700	4	597	opt
W4700	5	597	opt
W4700	6	313	opt
W4700	7	597	opt
W4750	0	313	opt
W4750	1	313	opt
W4750	2	313	opt
W4750	3	597	opt
W4750	4	597	opt
W4750	5	597	opt
W4750	6	313	opt
W4750	7	597	opt
W4800	0	313	opt
W4800	1	313	opt
W4800	2	313	opt
W4800	3	597	opt
W4800	4	597	opt
W4800	5	597	opt
W4800	6	313	opt
W4800	7	597	opt
W4850	0	313	opt
W4850	1	313	opt
W4850	2	313	opt
W4850	3	597	opt
W4850	4	597	opt
W4850	5	597	opt
W4850	6	313	opt
W4850	7	597	opt
W4900	0	313	opt
W4900	1	313	opt
W4900	2	313	opt
W4900	3	597	opt
W4900	4	597	opt
W4900	5	597	opt
W4900	6	313	opt
W4900	7	597	opt
W4950	0	313	opt
W4950	1	313	opt
W4950	2	313	opt
W4950	3	313	opt
W4950	4	597	opt
W4950	5	597	opt
W4950	6	313	opt
W4950	7	597	opt
W5000	0	313	opt
W5000	1	313	opt
W5000	2	313	opt
W5000	3	313	opt
W5000	4	597	opt
W5000	5	597	opt
W5000	6	313	opt
W5000	7	597	opt
W5050	0	313	opt
W5050	1	313	opt
W5050	2	313	opt
W5050	3	313	opt
W5050	4	597	opt
W5050	5	597	opt
W5050	6	313	opt
W5050	7	597	opt
W5100	0	313	opt
W5100	1	313	opt
W5100	2	313	opt
W5100	3	313	opt
W5100	4	597	opt
W5100	5	597	opt
W5100	6	313	opt
W5100	7	597	opt
W5150	0	313	opt
W5150	1	313	opt
W5150	2	313	opt
W5150	3	313	opt
W5150	4	597	opt
W5150	5	597	opt
W5150	6	313	opt
W5150	7	597	opt
W5200	0	313	opt
W5200	1	313	opt
W5200	2	313	opt
W5200	3	313	opt
W5200	4	597	opt
W5200	5	597	opt
W5200	6	313	opt
W5200	7	597	opt
W5250	0	313	opt
W5250	1	313	opt
W5250	2	313	opt
W5250	3	313	opt
W5250	4	597	opt
W5250	5	597	opt
W5250	6	313	opt
W5250	7	597	opt
W5300	0	313	opt
W5300	1	313	opt
W5300	2	313	opt
W5300	3	313	opt
W5300	4	597	opt
W5300	5	597	opt
W5300	6	313	opt
W5300	7	597	opt
W5350	0	313	opt
W5350	1	313	opt
W5350	2	313	opt
W5350	3	313	opt
W5350	4	597	opt
W5350	5	597	opt
W5350	6	313	opt
W5350	7	597	opt
W5400	0	313	opt
W5400	1	313	opt
W5400	2	313	opt
W5400	3	313	opt
W5400	4	597	opt
W5400	5	597	opt
W5400	6	313	opt
W5400	7	597	opt
W5450	0	313	opt
W5450	1	313	opt
W5450	2	313	opt
W5450	3	313	opt
W5450	4	597	opt
W5450	5	597	opt
W5450	6	313	opt
W5450	7	597	opt
W5500	0	313	opt
W5500	1	313	opt
W5500	2	313	opt
W5500	3	313	opt
W5500	4	597	opt
W5500	5	597	opt
W5500	6	313	opt
W5500	7	597	opt
W5550	0	313	opt
W5550	1	313	opt
W5550	2	313	opt
W5550	3	313	opt
W5550	4	313	opt
W5550	5	313	opt
W5550	6	313	opt
W5550	7	597	opt
W5600	0	313	opt
W5600	1	313	opt
W5600	2	313	opt
W5600	3	313	opt
W5600	4	313	opt
W5600	5	313	opt
W5600	6	313	opt
W5600	7	597	opt
W5650	0	313	opt
W5650	1	313	opt
W5650	2	313	opt
W5650	3	313	opt
W5650	4	313	opt
W5650	5	313	opt
W5650	6	313	opt
W5650	7	597	opt
W5700	0	313	opt
W5700	1	313	opt
W5700	2	313	opt
W5700	3	313	opt
W5700	4	313	opt
W5700	5	313	opt
W5700	6	313	opt
W5700	7	597	opt
W5750	0	313	opt
W5750	1	313	opt
W5750	2	313	opt
W5750	3	313	opt
W5750	4	313	opt
W5750	5	313	opt
W5750	6	313	opt
W5750	7	597	opt
W5800	0	313	opt
W5800	1	313	opt
W5800	2	313	opt
W5800	3	313	opt
W5800	4	313	opt
W5800	5	313	opt
W5800	6	313	opt
W5800	7	597	opt
W5850	0	313	opt
W5850	1	313	opt
W5850	2	313	opt
W5850	3	313	opt
W5850	4	313	opt
W5850	5	313	opt
W5850	6	313	opt
W5850	7	597	opt
W5900	0	313	opt
W5900	1	313	opt
W5900	2	313	opt
W5900	3	313	opt
W5900	4	313	opt
W5900	5	313	opt
W5900	6	313	opt
W5900	7	597	opt
W5950	0	313	opt
W5950	1	313	opt
W5950	2	313	opt
W5950	3	313	opt
W5950	4	313	opt
W5950	5	313	opt
W5950	6	313	opt
W5950	7	597	opt
W6000	0	313	opt
W6000	1	313	opt
W6000	2	313	opt
W6000	3	313	opt
W6000	4	313	opt
W6000	5	313	opt
W6000	6	313	opt
W6000	7	597	opt
W6050	0	313	opt
W6050	1	313	opt
W6050	2	313	opt
W6050	3	313	opt
W6050	4	313	opt
W6050	5	313	opt
W6050	6	313	opt
W6050	7	597	opt
W6100	0	313	opt
W6100	1	313	opt
W6100	2	313	opt
W6100	3	313	opt
W6100	4	313	opt
W6100	5	313	opt
W6100	6	313	opt
W6100	7	597	opt
W6150	0	313	opt
W6150	1	313	opt
W6150	2	313	opt
W6150	3	313	opt
W6150	4	313	opt
W6150	5	313	opt
W6150	6	313	opt
W6150	7	597	opt
